James Cameron ;Sam Worthington;Zoe Saldana;Sigourney Weaver;Stephen Lang;Michelle Rodriguez;Giovanni Ribisi;Joel David Moore;CCH Pounder;Wes Studi;Laz Alonso;Dileep Rao;Matt Gerald;Sean Anthony Moran;Jason Whyte;Scott Lawrence;Kelly Kilgour;James Patrick Pitt;Sean Patrick Murphy;Peter Dillon;Kevin Dorman;Kelson Henderson;David Van Horn;Jacob Tomuri;Michael Blain-Rozgay;Jon Curry;Julene Renee;Luke Hawker;Woody Schultz;Peter Mensah;Sonia Yee;Jahnel Curfman;Ilram Choi;Kyla Warren;Lisa Roumain;Debra Wilson;Taylor Kibby;Jodie Landau;Chris Mala;Julie Lamm;Cullen B. Madden;Joseph Brady Madden;Frankie Torres;Austin Wilson;Sara Wilson;Tamica Washington-Miller;Lucy Briant;Nathan Meister;Gerry Blair;Matthew Chamberlain;Paul Yates;Wray Wilson;James Gaylyn;Melvin Leno Clark III;Carvon Futrell;Brandon Jelkes;Micah Moch;Hanniyah Muhammad;Christopher Nolen;Christa Oliver;April Marie Thomas;Bravita A. Threatt;Colin Bleasdale;Mike Bodnar;Matt Clayton;Nicole Dionne;Jamie Harrison;Allan Henry;Anthony Ingruber;Ashley Jeffery;Dean Knowsley;Joseph Mika-Hunt;Terry Notary;Kai Pantano;Logan Pithyou;Stuart Pollock;Raja;Gareth Ruck;Rhian Sheehan;T.J. Storm;Jodie Taylor;Alicia Vela-Bailey;Richard Whiteside;Nikie Zambo;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Jay Roach ;Mike Myers;Heather Graham;Michael York;Robert Wagner;Rob Lowe;Seth Green;Mindy Sterling;Verne Troyer;Elizabeth Hurley;Gia Carides;Oliver Muirhead;George Cheung;Jeffrey Meng;Muse Watson;Scott Cooper;Douglas Fisher;Kevin Cooney;Clint Howard;Brian Hooks;David Koechner;Frank Clem;Herb Mitchell;Steve Eastin;Jane Carr;Kevin Durand;Melissa Justin;Nicholas Walker;Stephen Hibbert;David Coy;David Crigger;Tom Ehlen;Dennis Wilson;Eric Winzenried;Tim Bagley;Colton James;Mike Hagerty;Jack Kehler;Kirk Ward;Jeff Garlin;Rachel Wilson;Jennifer Coolidge;John Mahon;Michael McDonald;Jeanette Miller;Mary Jo Smith;Carrie Ann Inaba;Jennifer Hamilton;Ayesha Orange;Natalie Willes;John R. Corella;Alison Faulk;Michelle Elkin;Shealan Spencer;Tovaris Wilson;Bree Turner;Marisa Gilliam;Mark Meismer;Salvatore Vassallo;Jason Yribar;Chekesha Van Putten;Tara Mouri;Giggi Yazicioglu;Sarah Christine Smith;Faune A. Chambers;Gabriel Paige;Jim Boensch;Ron Ulstad;Timothy Watters;Todd M. Schultz;Steve Wilkos;Michelle Sritenko Africano;Nathalie S. Bartleson;Janine M. Bekker;Khadija Cutcher;Mary Dettmer;Annie Henry;Tracy Gayeski;Tracy Long;Laurie Martin;Jill Savery;Margot Thien;Kimi Cochrun;Burt Bacharach;Elvis Costello;Will Ferrell;Woody Harrelson;Kristen Johnston;Charles Napier;Willie Nelson;Tim Robbins;Rebecca Romijn;Jerry Springer;Fred Willard;Jessica Anne Bogart;Robert Cohen;Colette Divine;Dan Gilman;Phil Hawn;Max Herholz;Tom Ivanjack;Tony Jay;Lana Kinnear;Harish Mandyam;Stephen A. Marinaccio II;Allie Moss;Bill O'Donnell;Jeanine Orci;Mitch Rouse;Lisa Varga;Andreanna Veith;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Christopher Nolan ;Christian Bale;Michael Caine;Liam Neeson;Katie Holmes;Gary Oldman;Cillian Murphy;Tom Wilkinson;Rutger Hauer;Ken Watanabe;Mark Boone Junior;Linus Roache;Morgan Freeman;Larry Holden;Gerard Murphy;Colin McFarlane;Sara Stewart;Gus Lewis;Richard Brake;Rade Serbedzija;Emma Lockhart;Christine Adams;Catherine Porter;John Nolan;Karen David;Jonathan D. Ellis;Tamer Hassan;Ronan Leahy;Vincent Wong;Tom Wu;Mark Chiu;Turbo Kong;Sai-Kit Yung;Chike Chan;Tenzin Clive Ball;Tenzin Gyurme;Jamie Hayden;David Murray;John Kazek;Darragh Kelly;Patrick Nolan;Joseph Rye;Kwaku Ankomah;Jo Martin;Charles Edwards;Lucy Russell;Timothy Deenihan;David Bedella;Flavia Masetto;Emily Steven-Daly;Martin McDougall;Noah Lee Margetts;Joe Hanley;Karl Shiels;Roger Griffiths;Stephen Walters;Richard Laing;Matt Miller;Risteard Cooper;Shane Rimmer;Jeremy Theobald;Alexandra Bastedo;Soo Hee Ding;Conn Horgan;Phill Curr;Jack Gleeson;John Judd;Sarah Wateridge;Charlie Kranz;Terry McMahon;Cedric Young;Tim Booth;Tom Nolan;Leon Delroy Williams;Roger Yuan;Joe Sargent;Mel Taylor;Ilyssa Fradin;Andrew Pleavin;Jeff Christian;John Burke;Earlene Bentley;Alex Moggridge;Jay Buozzi;Jordan Shaw;Omar Mustafa;Patrick Pond;Poppy Tierney;Rory Campbell;Fabio Cardascia;Spencer Wilding;Mark Rhino Smith;Khan Bonfils;Dave Legeno;Ruben Halse;Rodney Ryan;Dominic Burgess;Nadia Cameron-Blakey;Mark Straker;T.J. Ramini;Kieran Hurley;Emmanuel Idowu;Jeff Tanner;Dean Alexandrou;Joey Ansah;Anoushka Arden;Alex Argenti;Morne Botes;Kimber Closson;Thomas D. Craven;Ray Donn;James Embree;Jon Foo;Tommy Gunn;Philip Harvey;Adam Hawkes;Scott Hinds;Gil Kolirin;Jeff Lipman;Emil Martirossian;Jane Osborn;Ernest Pierce;Dan Poole;Abdul Popoola;Marc Radz;Mike Savva;Michael Stailey;Mark Strange;Chuen Tsou;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
James Cameron ;Arnold Schwarzenegger;Linda Hamilton;Edward Furlong;Robert Patrick;Earl Boen;Joe Morton;S. Epatha Merkerson;Castulo Guerra;Danny Cooksey;Jenette Goldstein;Xander Berkeley;Leslie Hamilton Gearren;Ken Gibbel;Robert Winley;Peter Schrum;Shane Wilder;Michael Edwards;Jared Lounsbery;Casey Chavez;Ennalls Berl;Don Lake;Richard Vidan;Tom McDonald;Jim Palmer;Gerard G. Williams;Gwenda Deacon;Don Stanton;Dan Stanton;Colin Patrick Lynch;Noel Evangelisti;Nikki Cox;Lisa Brinegar;DeVaughn Nixon;Tony Simotes;Diane Rodriguez;Dalton Abbott;Ron Young;Charles Robert Brown;Abdul Salaam El Razzac;Mike Muscat;Dean Norris;Charles A. Tamburro;J. Rob Jordan;Terrence Evans;Denney Pierce;Mark Christopher Lawrence;Pat Kouri;Van Ling;Michael Albanese;Ed Arneson;Bret A. Arnold;Debra Casey;Jim Dahl;Takao Komine;Joel Kramer;Anne Merrem;Scott Shaw;Steven Stear;Misty Jo Walker;Randy Walker;William Wisher Jr.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
William Friedkin ;Ellen Burstyn;Max von Sydow;Lee J. Cobb;Kitty Winn;Jack MacGowran;Jason Miller;Linda Blair;Mercedes McCambridge;William O'Malley;Barton Heyman;Peter Masterson;Rudolf Schündler;Gina Petrushka;Robert Symonds;Arthur Storch;Thomas Bermingham;Vasiliki Maliaros;Titos Vandis;Wallace Rooney;Ron Faber;Donna Mitchell;Roy Cooper;Robert Gerringer;Paul Bateson;Elinore Blair;William Peter Blatty;Mary Boylan;Dick Callinan;Mason Curry;Toni Darnay;Eileen Dietz;Joanne Dusseau;Bernard Eismann;Beatrice Hunter;Yvonne Jones;Don LaBonte;John Mahon;John Nicola;Vincent Russell;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Marc Forster ;Brad Pitt;Mireille Enos;Daniella Kertesz;James Badge Dale;Ludi Boeken;Matthew Fox;Fana Mokoena;David Morse;Elyes Gabel;Peter Capaldi;Pierfrancesco Favino;Ruth Negga;Moritz Bleibtreu;Sterling Jerins;Abigail Hargrove;Fabrizio Zacharee Guido;David Andrews;John Gordon Sinclair;Grégory Fitoussi;Jane Elizabeth Perry;Lucy Russell;Mark Holden;Tim Berrington;Konstantin Khabenskiy;Michiel Huisman;Lee Nicholas Harris;Ann Ogbomo;Jonathan Howard;Mike Noble;Ernesto Cantu;Vicky Araico;Graham Hornsby;Nick Bartlett;Kevin Kiely;Ruari Cannon;Ryen Perkins-Gangnes;Khalid Laith;Noa Bodner;Asaf Haim Ben Shimon;Gil Cohen-Alloro;Yaniv Rokah;Shaul Ezer;Linoy Aynesaz;Efrat Avni;Maisam Masri;Renu Setna;Ori Pfeffer;Julia Levy-Boeken;Imran Mraish;Yousef Hayyan Jubeh;Josh Wingate;Troy Glasgow;Richard Thomson;Song Xuan Ke;Christian Wong;Denis Ischenko;Nikola Djuricko;Elen Rhys;Paula Videniece;Doron Davidson;Lee Colley;Michael Jenn;Sarah Amankwah;Vander McLeod;Ewan Ross;Lucy Aharish;Tim Ahern;Emmanuel Akintunde;Sam Andé;Bethany Apedaile;Lee Asquith-Coe;Féodor Atkine;Mark Badham;Peter Basham;Péter Behan;Ulrika Belogriva;Kingsley Ben-Adir;Anna Biczik;Kristopher James Blair;Katia Bokor;Jerome Boyle;Michael Anthony Brown;Paul Burt;Ian James Cameron;Raun Carswell;Christian Contreras;Gábor Czap;Gio Dangadze;Aren Devlin;Katalin Dombi;Philippe Durand;Katinka Egres;Jason Gregg;Mark Hampton;Daniel Harland;Mustafa Harris;Shane Hart;Ryan Hartwig;Alex Humes;Jeremy Hurst;Lewis James;Maddox Jolie-Pitt;Michio Kaku;Oleg Kalninsh;Iván Kamarás;Darren Kendrick;Aggy Kukawka;Michael Lanchbury;John Macmillan;Colin Matthews;Joseph Andrew Mclean;Eric Michels;Alastair Thomson Mills;Peter Molnár;Alex Moore;Kiera Morgan;David Morrison;Okezie Morro;Gergely Mészáros;Cristian Nicolae;Leroy Osei-Bonsu;Freddie Lee Peterkin;Gino Picciano;Faruk Pruti;Evelyn Rei;Geoffrey Robe;Barnabás Réti;Basher Savage;Jurgen Schwarz;Santi Scinelli;Julian Seager;Sarah Sharman;Sharon Sheehan;Marcus Sinclair;Frank Soldato;Aaron Tavaler;Hugh Terry;Roland Tzafetás;Lambert Tóth;Katrina Vasilieva;Paul Warren;Eric West;Trevor White;Gillean Young;Adam Zambryzcki;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Stephen Sommers ;Brendan Fraser;Rachel Weisz;John Hannah;Arnold Vosloo;Oded Fehr;Patricia Velasquez;Freddie Boath;Alun Armstrong;Dwayne Johnson;Adewale Akinnuoye-Agbaje;Shaun Parkes;Bruce Byron;Joe Dixon;Tom Fisher;Aharon Ipalé;Quill Roberts;Donna Air;Trevor Lovell;Brian Best;Max Cavalera;Sean Cronin;Paul Sacks;Stephen Sommers;Rocky Taylor;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Bay ;Bruce Willis;Billy Bob Thornton;Ben Affleck;Liv Tyler;Will Patton;Steve Buscemi;William Fichtner;Owen Wilson;Michael Clarke Duncan;Peter Stormare;Ken Hudson Campbell;Jessica Steen;Keith David;Chris Ellis;Jason Isaacs;Grayson McCouch;Clark Heathcliffe Brolly;Marshall R. Teague;Anthony Guidera;Greg Collins;J. Patrick McCormack;Ian Quinn;Christopher J. Worret;Adam Smith;John Mahon;Grace Zabriskie;K.C. Leomiti;Eddie Griffin;Deborah Nishimura;Albert Wong;Jim Ishida;Stanley Anderson;James Harper;Ellen Cleghorne;Udo Kier;John Aylward;Mark Curry;Seiko Matsuda;Harry Humphries;Dyllan Christopher;Judith Hoag;Sage Allen;Steven Ford;Christian Clemenson;Andy Ryan;Duke Valenti;Michael Taliferro;Billy Devlin;Kathleen Matthews;J.C. Hayward;Andrew Glassman;Shawnee Smith;Dwight Hicks;Odile Corso;Vic Manni;Jim Maniaci;Layla Roberts;Joe Allen;Bodhi Elfman;Alexander Johnson;Kathy Neff;Victor Vinson;Joseph Patrick Kelly;Peter White;Rudy Mettia;Frank Van Keeken;Frederick Weller;Jeff Austin;Googy Gress;Matt Malloy;H. Richard Greene;Brian Brophy;Peter Murnik;Brian Hayes Currie;Andrew Heckler;Andy Milder;Michael Kaplan;Patrick Richwood;Brian Mulligan;John H. Johnson;Charles Stewart;Scarlet Forge;Michael Tuck;Patrick Lander;Anne Varèze;Fritz Mashimo;Dina Morrone;Ruben Olague;Wolfgang Muser;Jim Fitzpatrick;Franky;Charlton Heston;Jonathan Aldridge;Michael Bay;Judi Beecher;Mark Boone Junior;Le Ann Cheri';Judith Drake;Mark J. Ferreri;Ronald Fox;John Frazier;Andy Gill;Will Green;Jeff Linnartz;Shannon Lucid;Kevin McGuire;Aaron J. Patton;Pope John Paul II;Gary A. Rogers;Mary Ann Schmidt;Frank Silva;William T. Smith;Erik Per Sullivan;Rando Thomas;Lawrence Tierney;Gedde Watanabe;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Nathan Greno ;Mandy Moore;Zachary Levi;Donna Murphy;Ron Perlman;M.C. Gainey;Jeffrey Tambor;Brad Garrett;Paul F. Tompkins;Richard Kiel;Delaney Rose Stein;Nathan Greno;Byron Howard;Tim Mertens;Michael Bell;Bob Bergen;Susanne Blakeslee;June Christopher;Roy Conli;David Cowgill;Terri Douglas;Chad Einbinder;Pat Fraley;Eddie Frierson;Jackie Gonneau;Nicholas Guest;Bridget Hoffman;Daniel Kaz;Anne Lockhart;Mona Marshall;Scott Menville;Laraine Newman;Paul Pape;Lynwood Robinson;Fred Tatasciore;Hynden Walch;Kari Wahlgren;John DiMaggio;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Bryan Singer ;Brandon Routh;Kate Bosworth;Kevin Spacey;James Marsden;Parker Posey;Frank Langella;Sam Huntington;Eva Marie Saint;Marlon Brando;Kal Penn;Tristan Lake Leabu;David Fabrizio;Ian Roberts;Vincent Stone;Jack Larson;Noel Neill;James Karen;Stephan Bender;Peta Wilson;Jeff Truman;Barbara Angell;Ian Bliss;Ansuya Nathan;Richard Branson;Sam Branson;Warwick Young;Bradd Buckley;Bill Young;Thomas Stewart;David Webb;Patricia Howson;Mirren Lee;Steve Ostrow;Hank Roberts;Jordana Beatty;Karina Bracken;Raelee Hill;Lee James;Michael Duggan;Keegan Joyce;Frederique Fouche;Julian Pulvermacher;Rebecca Barratt;Penelope Heath;Ted Maynard;Ed Wightman;Prue Lewarne;Paul Shedlowich;Barry Quin;Francine Bell;Genevieve Davis;Adrian Jarrett;Marcello Fabrizi;Donald McDonald;Robert Meyer Burnett;Terrell Dixon;Duff Watkins;Narelle Valentine;Rebecca Rocheford Davies;Wayne McDaniel;Lisa Harrison;Gerry Sont;Rohan Michael;Karen Pang;Monique Dykstra;Kevin Fisher;John Lucantonio;Rob Flanagan;Phillip Henry;Henry Browne;Darin Rossi;Aaron Chato;Alison Araya;Andrew Cole;Michael Dougherty;Dan Ewing;Dan Harris;Darren K. Hawkins;Yutaka Izumihara;Angela Johnson;Sally Kimpton;Lara Lukich;Bobby Roe;Roger Sciberras;Jennifer Sciole;Suzie Steen;Rajan Velu;Gordon Waddell;Emma Whittaker;Robert Zurobski;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Victor Fleming ;Thomas Mitchell;Barbara O'Neil;Vivien Leigh;Evelyn Keyes;Ann Rutherford;George Reeves;Fred Crane;Hattie McDaniel;Oscar Polk;Butterfly McQueen;Victor Jory;Everett Brown;Howard C. Hickman;Alicia Rhett;Leslie Howard;Olivia de Havilland;Rand Brooks;Carroll Nye;Clark Gable;Laura Hope Crews;Eddie 'Rochester' Anderson;Harry Davenport;Leona Roberts;Jane Darwell;Ona Munson;Paul Hurst;Isabel Jewell;Cammie King Conlon;Eric Linden;J.M. Kerrigan;Ward Bond;Jackie Moran;Cliff Edwards;Lillian Kemble-Cooper;Yakima Canutt;Marcella Martin;Louis Jean Heydt;Mickey Kuhn;Olin Howland;Irving Bacon;Robert Elliott;William Bakewell;Mary Anderson;Eric Alden;John Arledge;Roscoe Ates;Trevor Bardette;Lennie Bluett;Ralph Brooks;Daisy Bufford;Ann Bupp;James Bush;Ruth Byers;Gary Carlson;Horace B. Carpenter;Louise Carter;Shirley Chambers;Eddy Chandler;Wallis Clark;Frank Coghlan Jr.;Billy Cook;Gino Corrado;Martina Cortina;Luke Cosgrave;Kernan Cripps;Patrick Curtis;Yola d'Avril;Ned Davenport;Lester Dorr;Phyllis Douglas;Joan Drake;F. Driver;Edythe Elliott;Susan Falligant;Richard Farnsworth;Frank Faylen;Kelly Griffin;George Hackathorne;Chuck Hamilton;Evelyn Harding;Inez Hatchett;Jean Heker;Ricky Holt;Shep Houghton;Jerry James;Si Jenks;Tommy Kelly;Emmett King;W. Kirby;Timothy J. Lonergan;Margaret Mann;William McClain;George Meeker;Charles Middleton;Alberto Morin;Adrian Morris;Lee Murray;H. Nellman;David Newell;Naomi Pharr;Lee Phelps;Jolane Reynolds;Marjorie Reynolds;Suzanne Ridgeway;Louisa Robert;Azarene Rogers;Scott Seaton;Tom Seidel;Terry Shero;William Stack;William Stelling;Harry Strang;Dirk Wayne Summers;Emerson Treacy;Phillip Trent;Julia Ann Tuck;Tom Tyler;Dale Van Sickel;E. Alyn Warren;Blue Washington;Rita Waterhouse;John Joseph Waterman Jr.;Dan White;Sarah Whitley;Ernest Whitman;Guy Wilkerson;Zack Williams;John Wray;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
Michael Bay ;Ben Affleck;Josh Hartnett;Kate Beckinsale;William Lee Scott;Greg Zola;Ewen Bremner;Alec Baldwin;Jaime King;Catherine Kellner;Jennifer Garner;Jon Voight;Cuba Gooding Jr.;Michael Shannon;Matthew Davis;Mako;John Fujioka;Cary-Hiroyuki Tagawa;Colm Feore;Dan Aykroyd;Reiley McClendon;Jesse James;William Fichtner;Steve Rankin;Brian Haley;David Hornsby;Scott Wilson;Graham Beckel;Howard Mungo;Randy Oglesby;Ping Wu;Stan Cahill;Kevin Wensing;Tom Everett;Tomas Arana;Beth Grant;Sara Rue;Sung Kang;Raphael Sbarge;Marty Belafsky;Yuji Okumoto;Josh Green;Ian Bohen;Michael Milhoan;Peter Firth;Tom Sizemore;Marco Gould;Andrew Bryniarski;Nicholas Downs;Tim Choate;John Diehl;Joseph Patrick Kelly;Ron Harper;Ted McGinley;Madison Mason;Kim Coates;Andrew Baley;Glenn Morshower;Paul Francis;Scott Wiper;Eric Christian Olsen;Rod Biermann;Noriaki Kamata;Garret Sato;Eiji Inoue;Precious Chong;Jeff Wadlow;Will Gill Jr.;Seth Sakai;Curtis Andersen;Blaine Pate;John Pyper-Ferguson;Michael Shamus Wiles;Brett Pedigo;Toru Tanaka Jr.;Sean Gunn;Josh Ackerman;Matt Casper;David Kaufman;Lindsey Ginter;Joshua Aaron Gulledge;Guy Torry;Leland Orser;Peter James Smith;Mark Noon;Pat Healy;Thomas Wilson Brown;Chad Morgan;James Saito;Angel Sing;Tak Kubota;Robert Jayne;Vic Chao;Michael Gradilone;Fred Koehler;John Padget;Ben Easter;Cory Tucker;Abe Sylvia;Jason Liggett;Mark Panasuk;Bret Roberts;John Howry;Rufus Dorsey;Patrice Martinez;Rodney Bursiel;Rob McCabe;Brandon Lozano;Seiki Moriguchi;Brian D. Falk;Estevan Gonzalo;Christopher Stroop;Sean Faris;Vincent J. Inghilterra;Nicholas Farrell;Tony Curran;Will Bowden;Benjamin Farry;Daniel Mays;Toshi Toda;Jaymee Ong;Ken Goth;Hank Harris;Christopher Allison;Ford Austin;Greg Baine;Douglas Blakeslee;J Michael Briggs;Wally Burr;Matt Cable;Camille Carida;Andrew Chen;Winston Churchill;David de Vos;Tanya Dempsey;Jeremy Denzlinger;Jeremy Gilbreath;Geoffrey Gould;William Joseph Hill;Adolf Hitler;Patrick A. Horton;Manu Intiraymi;Frieda Jane;Saburo Kurusu;Cherisse Lamoureux;Sherwin Lau;Elizabeth Leaff;Scott Levy;Beau Lotterman;Francis Maikai;Kinsey McLean;Jill Meyers;Matt Moore;Kathleen Mullan;Robert C. Nelson;Naoko Niya;Kichisaburo Nomura;Lin Oeding;Pete Romano;Lisa Ross;David Rountree;Bryan Ryan;Matthew Saxe;Barbara Scolaro;Ross Stasik;Max Thayer;Jack Truman;Clyde Tull;Larry Wegger;Mark Weiler;Jeff Yaworski;Melissa Anne Young;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
